WHONET_ORG_CODE	REPLACED_BY	ORGANISM	TAXONOMIC_STATUS	COMMON	ORGANISM_TYPE	ANAEROBE	MORPHOLOGY	SUBKINGDOM_CODE	FAMILY_CODE	GENUS_GROUP	GENUS_CODE	SPECIES_GROUP	SEROVAR_GROUP	MSF_GRP_CLIN	SCT_CODE	SCT_TEXT	GBIF_TAXON_ID	GBIF_DATASET_ID	GBIF_TAXONOMIC_STATUS	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS
grz		Salmonella Group Z (O:50)	C		-			-	EBC		SAL		XTP	NTSS	105765001	Salmonella Group Z	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
shr		Salmonella Hadar	C		-			-	EBC		SAL		XTP	NTSS	49491006	Salmonella Hadar	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
shg		Salmonella Heidelberg	C		-			-	EBC		SAL		XTP	NTSS	71865006	Salmonella Heidelberg	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sac		Salmonella Hirschfeldii (S. Paratyphi C)	O		-			-	EBC		SAL		TYP	SALT	32488009	Salmonella Paratyphi C	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ind		Salmonella Indiana	C		-			-	EBC		SAL		XTP	NTSS	12278000	Salmonella Indiana	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
inf		Salmonella Infantis	C		-			-	EBC		SAL		XTP	NTSS	82071007	Salmonella Infantis	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
isa		Salmonella Isangi	C		-			-	EBC		SAL		XTP	NTSS	89032008	Salmonella Isangi	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
jav		Salmonella Java (Salmonella Paratyphi B)	O		-			-	EBC		SAL		TYP	SALT	128388007	Salmonella Java	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sjv		Salmonella Javiana	C		-			-	EBC		SAL		XTP	NTSS	88022005	Salmonella Javiana	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ska		Salmonella Kaapstad	C		-			-	EBC		SAL		XTP	NTSS	54354005	Salmonella Kaapstad	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
skd		Salmonella Kedougou	C		-			-	EBC		SAL		XTP	NTSS	83141008	Salmonella Kedougou	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ske		Salmonella Kentucky	C		-			-	EBC		SAL		XTP	NTSS	8455004	Salmonella Kentucky	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sko		Salmonella Kottbus	C		-			-	EBC		SAL		XTP	NTSS	39664003	Salmonella Kottbus	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
skr		Salmonella Krefeld	C		-			-	EBC		SAL		XTP	NTSS	86656007	Salmonella Krefeld	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
lar		Salmonella Larochelle	C		-			-	EBC		SAL		XTP	NTSS	58723002	Salmonella Larochelle	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
slx		Salmonella Lexington	C		-			-	EBC		SAL		XTP	NTSS	39877005	Salmonella Lexington	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sli		Salmonella Litchfield	C		-			-	EBC		SAL		XTP	NTSS	81614007	Salmonella Litchfield	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
slv		Salmonella Livingstone	C		-			-	EBC		SAL		XTP	NTSS	66713000	Salmonella Livingstone	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
lom		Salmonella Lomita	C		-			-	EBC		SAL		XTP	NTSS	17939003	Salmonella Lomita	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
slo		Salmonella London	C		-			-	EBC		SAL		XTP	NTSS	2291004	Salmonella London	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
smh		Salmonella Manhattan	C		-			-	EBC		SAL		XTP	NTSS	20073008	Salmonella Manhattan	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
smb		Salmonella Mbandaka	C		-			-	EBC		SAL		XTP	NTSS	9506004	Salmonella Mbandaka	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
smo		Salmonella Montevideo	C		-			-	EBC		SAL		XTP	NTSS	80268001	Salmonella Montevideo	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
smn		Salmonella Muenchen	C		-			-	EBC		SAL		XTP	NTSS	77584005	Salmonella Muenchen	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
smr		Salmonella Muenster	C		-			-	EBC		SAL		XTP	NTSS	68916009	Salmonella Muenster	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sna		Salmonella Narashino	C		-			-	EBC		SAL		XTP	NTSS	48054000	Salmonella Narashino	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sne		Salmonella Newport	C		-			-	EBC		SAL		XTP	NTSS	56077000	Salmonella Newport	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
soh		Salmonella Ohio	C		-			-	EBC		SAL		XTP	NTSS	67210008	Salmonella Ohio	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sor		Salmonella Oranienburg	C		-			-	EBC		SAL		XTP	NTSS	46667007	Salmonella Oranienburg	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
soi		Salmonella Orion	C		-			-	EBC		SAL		XTP	NTSS	32681008	Salmonella Orion	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sou		Salmonella Ouakam	C		-			-	EBC		SAL		XTP	NTSS	71614001	Salmonella Ouakam	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
spm		Salmonella Panama	C		-			-	EBC		SAL		XTP	NTSS	40114001	Salmonella Panama	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
pty		Salmonella Paratyphi	C		-			-	EBC		SAL		TYP	SALT	85908006	Salmonella Paratyphi A	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
saa		Salmonella Paratyphi A	C		-			-	EBC		SAL		TYP	SALT	79128009	Salmonella Paratyphi A	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sab		Salmonella Paratyphi B	C		-			-	EBC		SAL		TYP	SALT	85908006	Salmonella Paratyphi B	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
jav		Salmonella Paratyphi B var. Java	C		-			-	EBC		SAL		TYP	SALT	128388007	Salmonella Java	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sac		Salmonella Paratyphi C	C		-			-	EBC		SAL		TYP	SALT	32488009	Salmonella Paratyphi C	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
spo		Salmonella Poona	C		-			-	EBC		SAL		XTP	NTSS	57101009	Salmonella Poona	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
pot		Salmonella Potsdam	C		-			-	EBC		SAL		XTP	NTSS	8544001	Salmonella Potsdam	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sre		Salmonella Reading	C		-			-	EBC		SAL		XTP	NTSS	63396002	Salmonella Reading	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sri		Salmonella Rissen	C		-			-	EBC		SAL		XTP	NTSS	51985007	Salmonella Rissen	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
pau		Salmonella Saintpaul	C		-			-	EBC		SAL		XTP	NTSS	2820001	Salmonella Saintpaul	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ssd		Salmonella Sandiego	C		-			-	EBC		SAL		XTP	NTSS	112287008	Salmonella Sandiego	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sab		Salmonella Schottmuelleri (S. Paratyphi B)	O		-			-	EBC		SAL		TYP	SALT	85908006	Salmonella Paratyphi B	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ssw		Salmonella Schwarzengrund	C		-			-	EBC		SAL		XTP	NTSS	45651006	Salmonella Schwarzengrund	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sse		Salmonella Senftenberg	C		-			-	EBC		SAL		XTP	NTSS	18163008	Salmonella Senftenberg	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ssy		Salmonella Stanley	C		-			-	EBC		SAL		XTP	NTSS	88091007	Salmonella Stanley	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
tns		Salmonella Tennessee	C		-			-	EBC		SAL		XTP	NTSS	79153007	Salmonella Tennessee	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
thm		Salmonella Thompson	C		-			-	EBC		SAL		XTP	NTSS	4361005	Salmonella Thompson	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sat		Salmonella Typhi	C	X	-			-	EBC		SAL		TYP	SALT	5595000	Salmonella Typhi	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sam		Salmonella Typhimurium	C	X	-			-	EBC		SAL		XTP	NTSS	50136005	Salmonella Typhimurium	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
104		Salmonella Typhimurium DT 104	C		-			-	EBC		SAL		XTP	NTSS	50136005	Salmonella Typhimurium	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
svc		Salmonella Typhimurium var. Copenhagen	C		-			-	EBC		SAL		XTP	NTSS	370578006	Salmonella Typhimurium var. Copenhagen	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sts		Salmonella Typhisuis	C		-			-	EBC		SAL		XTP	NTSS	52730003	Salmonella Typhisuis	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
svr		Salmonella Virchow	C		-			-	EBC		SAL		XTP	NTSS	5929008	Salmonella Virchow	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
svg		Salmonella Virginia	C		-			-	EBC		SAL		XTP	NTSS	112296008	Salmonella Virginia	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
swd		Salmonella Wandsworth	C		-			-	EBC		SAL		XTP	NTSS	9479007	Salmonella Wandsworth	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
swe		Salmonella Weltevreden	C		-			-	EBC		SAL		XTP	NTSS	91661006	Salmonella Weltevreden	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
swy		Salmonella Weybridge	C		-			-	EBC		SAL		XTP	NTSS	70223004	Salmonella Weybridge	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
swo		Salmonella Worthington	C		-			-	EBC		SAL		XTP	NTSS	24666009	Salmonella Worthington	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sbg		Salmonella bongori	C		-			-	EBC		SAL		XTP	NTSS	398393000	Salmonella bongori	5427596	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ari		Salmonella enterica ss. arizonae (Subgroup IIIa)	C		-			-	EBC		SAL		XTP	NTSS	397502001	Salmonella enterica subspecies arizonae	5427586	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sdi		Salmonella enterica ss. diarizonae (Subgroup IIIb)	C		-			-	EBC		SAL		XTP	NTSS	398428002	Salmonella enterica subspecies diarizonae	5427578	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sec		Salmonella enterica ss. enterica (Subgroup I)	C		-			-	EBC		SAL			OTH	398508004	Salmonella enterica subspecies enterica	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sht		Salmonella enterica ss. houtenae (Subgroup IV)	C		-			-	EBC		SAL		XTP	NTSS	398371005	Salmonella enterica subspecies houtenae	5427580	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sii		Salmonella enterica ss. indica (Subgoup VI)	C		-			-	EBC		SAL		XTP	NTSS	398620001	Salmonella enterica subspecies indica	5427582	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ssl		Salmonella enterica ss. salamae (Subgroup II)	C		-			-	EBC		SAL		XTP	NTSS	398488004	Salmonella enterica subspecies salamae	5427584	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sal		Salmonella sp.	C	X	-			-	EBC		SAL			OTH	372342007	Salmonella species	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sro		Salmonella sp. (rough)	C		-			-	EBC		SAL			OTH	372342007	Salmonella species (organism)	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
snt		Salmonella sp., non-Typhi	C		-			-	EBC		SAL		XTP	NTSS	372342007	Salmonella species (organism)	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
xtp		Salmonella sp., non-Typhi/non-Paratyphi	O		-			-	EBC		SAL		XTP	NTSS			3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
xtp		Salmonella sp., non-typhoidal	C		-			-	EBC		SAL		XTP	NTSS			3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sno		Salmonella sp., nontypable	C		-			-	EBC		SAL			OTH	372342007	Salmonella species (organism)	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sty		Salmonella sp., typhoidal	C		-			-	EBC		SAL		TYP	SALT			5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sun		Salmonella sp., unnamed	C		-			-	EBC		SAL			OTH	116049009	Salmonella serotype B, :-:1,2	3221815	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sec		Salmonella subgroup 1	O		-			-	EBC		SAL			OTH	398508004	Salmonella enterica subspecies enterica	5427589	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ssl		Salmonella subgroup 2	O		-			-	EBC		SAL		XTP	NTSS	398488004	Salmonella enterica subspecies salamae	5427584	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
ari		Salmonella subgroup 3a	O		-			-	EBC		SAL		XTP	NTSS	397502001	Salmonella enterica subspecies arizonae	5427586	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sdi		Salmonella subgroup 3b	O		-			-	EBC		SAL		XTP	NTSS	398428002	Salmonella enterica subspecies diarizonae	5427578	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sht		Salmonella subgroup 4	O		-			-	EBC		SAL		XTP	NTSS	398371005	Salmonella enterica subspecies houtenae	5427580	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sbg		Salmonella subgroup 5	O		-			-	EBC		SAL		XTP	NTSS	398393000	Salmonella bongori	5427596	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sii		Salmonella subgroup 6	O		-			-	EBC		SAL		XTP	NTSS	398620001	Salmonella enterica subspecies indica	5427582	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
sbt		Salmonella subterranea	C		-			-	EBC		SAL		XTP	NTSS	417653002	Salmonella subterranea	5427595	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella
gca		Saprochaete capitata	C		f						SAP						3371547	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Saprochaete
sar		Sarcina sp.	C		a	X		+			SAR			OTH	131354000	Sarcina species	8876656	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina
svn		Sarcina ventriculi	C		a	X		+			SAR			OTH	22267009	Sarcina ventriculi	3226720	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Sarcina
sik		Sarcinosporon inkin	O		f						TRI						2518575	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Trichosporon
sao		Sarcinosporon sp.	C		f						SAO				243546005	Sarcinosporon	2518540	0938172b-2086-439c-a1dd-c21cb0109ed5	doubtful	Fungi	Ascomycota				Sarcinosporon
shs		Sarcocystis hominis	C		w						SAY				17696006	Sarcocystis hominis									
say		Sarcocystis sp.	C		w						SAY				372343002	Sarcocystis species	7884266	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Chromista	Myzozoa	Conoidasida	Eucoccidiorida	Sarcocystidae	Sarcocystis
ssu		Sarcocystis suihominis	C		w						SAY				35193008	Sarcocystis suihominis									
sss		Sarcoptes scabiei	C		i						SRP				67333007	Sarcoptes scabiei	9660512	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Arthropoda	Arachnida	Astigmata	Sarcoptidae	Sarcoptes
srp		Sarcoptes sp.	C		i						SRP				13228009	Sarcoptes	2181899	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Animalia	Arthropoda	Arachnida	Astigmata	Sarcoptidae	Sarcoptes
aki		Sarocladium kiliense	C		f						SAC				243484001	Acremonium kiliense	7458603	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Sarocladium
sas		Scedosporium apiospermum	O		f						SCD				31901009	Scedosporium	2564952	7ddf754f-d193-4cc9-b351-99906754a03b	synonym	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Pseudallescheria
sif		Scedosporium inflatum	O		f						SCD				69564000	Scedosporium prolificans	2564914	7ddf754f-d193-4cc9-b351-99906754a03b	accepted	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
