GUIDELINE	YEAR	STRAIN	REFERENCE_TABLE	WHONET_ORG_CODE	ANTIBIOTIC	ABX_TEST	WHONET_ABX_CODE	METHOD	MEDIUM	MINIMUM	MAXIMUM	DATE_ENTERED	DATE_MODIFIED	COMMENTS
CLSI	2023	atcc29212	Table 5A	efa	Daptomycin	DAP_NM	DAP	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Daptomycin	DAP_NM	DAP	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Daptomycin	DAP_NM	DAP	MIC	MHB	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Danofloxacin	DFX_ND5	DFX	Disk	MH	29	36	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Danofloxacin	DFX_ND5	DFX	Disk	MH	18	25	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Difloxacin	DIF_ND10	DIF	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Vet	eco	Difloxacin	DIF_NM	DIF	MIC	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Vet	efa	Difloxacin	DIF_NM	DIF	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Difloxacin	DIF_ND10	DIF	Disk	MH	16	22	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Difloxacin	DIF_NM	DIF	MIC	MH	1	8	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Vet	sau	Difloxacin	DIF_ND10	DIF	Disk	MH	27	33	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Vet	sau	Difloxacin	DIF_NM	DIF	MIC	MH	0.06	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Dirithromycin	DIR_NM	DIR	MIC	HTM	8	32	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Dirithromycin	DIR_ND15	DIR	Disk	MH	18	26	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Dirithromycin	DIR_NM	DIR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Dirithromycin	DIR_ND15	DIR	Disk	MHB	18	25	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Dirithromycin	DIR_NM	DIR	MIC	MHB	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Cefditoren	DIT_ND5	DIT	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Cefditoren	DIT_NM	DIT	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Cefditoren	DIT_ND5	DIT	Disk	HTM	25	34	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Cefditoren	DIT_NM	DIT	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefditoren	DIT_ND5	DIT	Disk	MH	20	28	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Cefditoren	DIT_NM	DIT	MIC	MH	0.25	2	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefdinir	CDR_ND5	CDR	Disk	MH	25	32	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefmetazole	CMZ_ND30	CMZ	Disk	MH	25	34	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefonicid	CID_ND30	CID	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Cefditoren	DIT_ND5	DIT	Disk	MHB	27	35	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Cefditoren	DIT_NM	DIT	MIC	MHB	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc700057	Table 5D	cdf	Doripenem	DOR_NM	DOR	MIC	Agar	0.5	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Doripenem	DOR_ND10	DOR	Disk	MH	27	35	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Doripenem	DOR_NM	DOR	MIC	MH	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Doripenem	DOR_NM	DOR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Doripenem	DOR_ND10	DOR	Disk	HTM	21	31	2021-01-01	2021-01-01	
CLSI	2023	atcc49766	Table 5B	hin	Doripenem	DOR_NM	DOR	MIC	HTM	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Doripenem	DOR_ND10	DOR	Disk	MH	28	35	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Doripenem	DOR_NM	DOR	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Doripenem	DOR_ND10	DOR	Disk	MH	33	42	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Doripenem	DOR_NM	DOR	MIC	MH	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Doripenem	DOR_ND10	DOR	Disk	MHB	30	38	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Doripenem	DOR_NM	DOR	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc33560		caj	Doxycycline	DOX_NM	DOX	MIC	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Doxycycline	DOX_ND30	DOX	Disk	MH	18	24	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Doxycycline	DOX_NM	DOX	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Doxycycline	DOX_NM	DOX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Doxycycline	DOX_ND30	DOX	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Doxycycline	DOX_NM	DOX	MIC	MH	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Doxycycline	DOX_ND30	DOX	Disk	MHB	25	34	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Doxycycline	DOX_NM	DOX	MIC	MHB	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Vet	eco	Enrofloxacin	ENR_ND5	ENR	Disk	MH	32	40	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Vet	eco	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Vet	efa	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Enrofloxacin	ENR_ND5	ENR	Disk	MH	15	19	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Enrofloxacin	ENR_NM	ENR	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Vet	sau	Enrofloxacin	ENR_ND5	ENR	Disk	MH	27	31	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Vet	sau	Enrofloxacin	ENR_NM	ENR	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Enoxacin	ENX_ND10	ENX	Disk	MH	28	36	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Enoxacin	ENX_NM	ENX	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Enoxacin	ENX_NM	ENX	MIC	MH	2	16	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 4B	ngo	Enoxacin	ENX_ND10	ENX	Disk	GC	43	51	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 5C	ngo	Enoxacin	ENX_NM	ENX	MIC	GC	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Enoxacin	ENX_ND10	ENX	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Enoxacin	ENX_NM	ENX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Enoxacin	ENX_ND10	ENX	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Enoxacin	ENX_NM	ENX	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc25285	Table 5D	bfr	Ertapenem	ERT_NM	ERT	MIC	Agar	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc29741	Table 5D	bth	Ertapenem	ERT_NM	ERT	MIC	Agar	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Ertapenem	ERT_ND10	ERT	Disk	MH	29	36	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Ertapenem	ERT_NM	ERT	MIC	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Ertapenem	ERT_NM	ERT	MIC	MH	4	16	2021-01-01	2021-01-01	
CLSI	2023	atcc43055	Table 5D	ele	Ertapenem	ERT_NM	ERT	MIC	Agar	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Ertapenem	ERT_ND10	ERT	Disk	HTM	20	28	2021-01-01	2021-01-01	
CLSI	2023	atcc49766	Table 4B	hin	Ertapenem	ERT_ND10	ERT	Disk	HTM	27	33	2021-01-01	2021-01-01	
CLSI	2023	atcc49766	Table 5B	hin	Ertapenem	ERT_NM	ERT	MIC	HTM	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Ertapenem	ERT_ND10	ERT	Disk	MH	13	21	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Ertapenem	ERT_NM	ERT	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Ertapenem	ERT_ND10	ERT	Disk	MH	24	31	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Ertapenem	ERT_NM	ERT	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Ertapenem	ETP_ND10	ETP	Disk	MHB	28	35	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Ertapenem	ETP_NM	ETP	MIC	MHB	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Eravacycline	ERV_ND20	ERV	Disk	MH	16	32	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Eravacycline	ERV_ND20	ERV	Disk	mH	19	26	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Eravacycline	ERV_ND20	ERV	Disk	MHB	23	30	2021-01-01	2021-01-01	
CLSI	2023	atcc33560		caj	Erythromycin	ERY_NM	ERY	MIC	MHB	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Erythromycin	ERY_NM	ERY	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Erythromycin	ERY_ND15	ERY	Disk	MH	22	30	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Erythromycin	ERY_NM	ERY	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Erythromycin	ERY_ND15	ERY	Disk	MHB	25	30	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Erythromycin	ERY_NM	ERY	MIC	MHB	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc25285	Table 5D	bfr	Faropenem	FAR_NM	FAR	MIC	Agar	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc29741	Table 5D	bth	Faropenem	FAR_NM	FAR	MIC	Agar	0.12	1	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Faropenem	FAR_ND5	FAR	Disk	MH	20	26	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Faropenem	FAR_NM	FAR	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc43055	Table 5D	ele	Faropenem	FAR_NM	FAR	MIC	Agar	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Faropenem	FAR_ND5	FAR	Disk	HTM	15	22	2021-01-01	2021-01-01	
CLSI	2023	atcc49766	Table 5B	hin	Faropenem	FAR_NM	FAR	MIC	HTM	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Faropenem	FAR_ND5	FAR	Disk	MH	27	34	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Faropenem	FAR_NM	FAR	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Faropenem	FAR_ND5	FAR	Disk	MHB	27	35	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Faropenem	FAR_NM	FAR	MIC	MHB	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc24433	Fungus	cal	5-Fluorocytosine	FCT_NM	FCT	MIC		1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc90028	Fungus	cal	5-Fluorocytosine	FCT_NM	FCT	MIC		0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc6258	Fungus	ckr	5-Fluorocytosine	FCT_NM	FCT	MIC		4	16	2021-01-01	2021-01-01	
CLSI	2023	atcc22019	Fungus	cpa	5-Fluorocytosine	FCT_NM	FCT	MIC		0.06	0.25	2021-01-01	2023-04-14	
CLSI	2023	atcc90018	Fungus	cpa	5-Fluorocytosine	FCT_NM	FCT	MIC		0	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc750	Fungus	ctr	5-Fluorocytosine	FCT_NM	FCT	MIC		0	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc700057	Table 5D	cdf	Fidaxomicin	FDX_NM	FDX	MIC	Agar	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Fidaxomicin	FDX_NM	FDX	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Fidaxomicin	FDX_NM	FDX	MIC	MH	2	16	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Cefepime	FEP_ND30	FEP	Disk	MH	31	37	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Cefepime	FEP_NM	FEP	MIC	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Cefepime	FEP_ND30	FEP	Disk	HTM	25	31	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Cefepime	FEP_NM	FEP	MIC	HTM	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 4B	ngo	Cefepime	FEP_ND30	FEP	Disk	GC	37	46	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 5C	ngo	Cefepime	FEP_NM	FEP	MIC	GC	0.015	0.064	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Cefepime	FEP_ND30	FEP	Disk	MH	25	31	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Cefepime	FEP_NM	FEP	MIC	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefepime	FEP_ND30	FEP	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Cefepime	FEP_NM	FEP	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Cefepime	FEP_ND30	FEP	Disk	MHB	28	35	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Cefepime	FEP_NM	FEP	MIC	MHB	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc25285	Table 5D	bfr	Finafloxacin	FIN_NM	FIN	MIC	Agar	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc29741	Table 5D	bth	Finafloxacin	FIN_NM	FIN	MIC	Agar	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc700057	Table 5D	cdf	Finafloxacin	FIN_NM	FIN	MIC	Agar	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Finafloxacin	FIN_NM	FIN	MIC	MH	0.004	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Finafloxacin	FIN_NM	FIN	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc43055	Table 5D	ele	Finafloxacin	FIN_NM	FIN	MIC	Agar	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc49766	Table 5B	hin	Finafloxacin	FIN_NM	FIN	MIC	HTM	0.002	0.008	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Finafloxacin	FIN_NM	FIN	MIC	MH	1	8	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Finafloxacin	FIN_NM	FIN	MIC	MH	0.03	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Finafloxacin	FIN_NM	FIN	MIC	MHB	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Fleroxacin	FLE_ND5	FLE	Disk	MH	28	34	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Fleroxacin	FLE_NM	FLE	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Fleroxacin	FLE_NM	FLE	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Fleroxacin	FLE_ND5	FLE	Disk	HTM	30	38	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Fleroxacin	FLE_NM	FLE	MIC	HTM	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 4B	ngo	Fleroxacin	FLE_ND5	FLE	Disk	GC	43	51	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 5C	ngo	Fleroxacin	FLE_NM	FLE	MIC	GC	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Fleroxacin	FLE_ND5	FLE	Disk	MH	12	20	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Fleroxacin	FLE_NM	FLE	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Fleroxacin	FLE_ND5	FLE	Disk	MH	21	27	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Fleroxacin	FLE_NM	FLE	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Vet	eco	Florfenicol	FLR_ND30	FLR	Disk	MH	22	28	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Vet	eco	Florfenicol	FLR_NM	FLR	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Vet	efa	Florfenicol	FLR_NM	FLR	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Vet	pae	Florfenicol	FLR_NM	FLR	MIC	MH	32	5000	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Vet	sau	Florfenicol	FLR_ND30	FLR	Disk	MH	22	29	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Vet	sau	Florfenicol	FLR_NM	FLR	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Vet	spn	Florfenicol	FLR_ND30	FLR	Disk	MHB	24	31	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Vet	spn	Florfenicol	FLR_NM	FLR	MIC	MHB	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc24433	Fungus	cal	Fluconazole	FLU_NM	FLU	MIC		0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc90028	Fungus	cal	Fluconazole	FLU_ND25	FLU	Disk		28	39	2021-01-01	2021-01-01	
CLSI	2023	atcc90028	Fungus	cal	Fluconazole	FLU_NM	FLU	MIC		0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc6258	Fungus	ckr	Fluconazole	FLU_NM	FLU	MIC		8	64	2021-01-01	2021-01-01	
CLSI	2023	atcc22019	Fungus	cpa	Fluconazole	FLU_ND25	FLU	Disk		22	33	2021-01-01	2021-01-01	
CLSI	2023	atcc22019	Fungus	cpa	Fluconazole	FLU_NM	FLU	MIC		0.5	4	2021-01-01	2023-04-14	
CLSI	2023	atcc90018	Fungus	cpa	Fluconazole	FLU_NM	FLU	MIC		0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc750	Fungus	ctr	Fluconazole	FLU_ND25	FLU	Disk		26	37	2021-01-01	2021-01-01	
CLSI	2023	atcc750	Fungus	ctr	Fluconazole	FLU_NM	FLU	MIC		1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Fosfomycin	FOS_ND200	FOS	Disk	MH	22	30	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Fosfomycin	FOS_NM	FOS	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Fosfomycin	FOS_NM	FOS	MIC	MH	32	128	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Fosfomycin	FOS_NM	FOS	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Fosfomycin	FOS_ND200	FOS	Disk	MH	25	33	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Fosfomycin	FOS_NM	FOS	MIC	MH	0.5	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25285	Table 5D	bfr	Cefoxitin	FOX_NM	FOX	MIC	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2023	atcc29741	Table 5D	bth	Cefoxitin	FOX_NM	FOX	MIC	Agar	8	32	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Cefoxitin	FOX_ND30	FOX	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Cefoxitin	FOX_NM	FOX	MIC	MH	2	8	2021-01-01	2021-01-01	
CLSI	2023	atcc43055	Table 5D	ele	Cefoxitin	FOX_NM	FOX	MIC	Agar	4	16	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 4B	ngo	Cefoxitin	FOX_ND30	FOX	Disk	GC	33	41	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 5C	ngo	Cefoxitin	FOX_NM	FOX	MIC	GC	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Cefoxitin	FOX_ND30	FOX	Disk	MH	23	29	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Cefoxitin	FOX_NM	FOX	MIC	MH	1	4	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Fusidic acid	FUS_ND10	FUS	Disk	MH	24	32	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Fusidic acid	FUS_NM	FUS	MIC	MH	0.06	0.25	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Fusidic acid	FUS_ND10	FUS	Disk	MHB	9	16	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Fusidic acid	FUS_NM	FUS	MIC	MHB	4	32	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Gatifloxacin	GAT_ND5	GAT	Disk	MH	30	37	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Gatifloxacin	GAT_NM	GAT	MIC	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Gatifloxacin	GAT_NM	GAT	MIC	MH	0.12	1	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Gatifloxacin	GAT_ND5	GAT	Disk	HTM	33	41	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Gatifloxacin	GAT_NM	GAT	MIC	HTM	0.004	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 4B	ngo	Gatifloxacin	GAT_ND5	GAT	Disk	GC	45	56	2021-01-01	2021-01-01	
CLSI	2023	atcc49226	Table 5C	ngo	Gatifloxacin	GAT_NM	GAT	MIC	GC	0.002	0.016	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Gatifloxacin	GAT_ND5	GAT	Disk	MH	20	28	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Gatifloxacin	GAT_NM	GAT	MIC	MH	0.5	2	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Gatifloxacin	GAT_ND5	GAT	Disk	MH	27	33	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Gatifloxacin	GAT_NM	GAT	MIC	MH	0.03	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Gatifloxacin	GAT_ND5	GAT	Disk	MHB	24	31	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 5B	spn	Gatifloxacin	GAT_NM	GAT	MIC	MHB	0.12	0.5	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 4A	eco	Gemifloxacin	GEM_ND5	GEM	Disk	MH	29	36	2021-01-01	2021-01-01	
CLSI	2023	atcc25922	Table 5A	eco	Gemifloxacin	GEM_NM	GEM	MIC	MH	0.004	0.016	2021-01-01	2021-01-01	
CLSI	2023	atcc29212	Table 5A	efa	Gemifloxacin	GEM_NM	GEM	MIC	MH	0.015	0.125	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 4B	hin	Gemifloxacin	GEM_ND5	GEM	Disk	HTM	30	37	2021-01-01	2021-01-01	
CLSI	2023	atcc49247	Table 5B	hin	Gemifloxacin	GEM_NM	GEM	MIC	HTM	0.002	0.008	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 4A	pae	Gemifloxacin	GEM_ND5	GEM	Disk	MH	19	25	2021-01-01	2021-01-01	
CLSI	2023	atcc27853	Table 5A	pae	Gemifloxacin	GEM_NM	GEM	MIC	MH	0.25	1	2021-01-01	2021-01-01	
CLSI	2023	atcc25923	Table 4A	sau	Gemifloxacin	GEM_ND5	GEM	Disk	MH	27	33	2021-01-01	2021-01-01	
CLSI	2023	atcc29213	Table 5A	sau	Gemifloxacin	GEM_NM	GEM	MIC	MH	0.008	0.032	2021-01-01	2021-01-01	
CLSI	2023	atcc49619	Table 4B	spn	Gemifloxacin	GEM_ND5	GEM	Disk	MHB	28	34	2021-01-01	2021-01-01	
